id	title	author	source	primaryCategory	tags	relativePath
f13d05f52c097e4a	الشعر والفنون البصرية: بحثٌ في المدونة المؤسسة شعراً ونقداً واصطلاحاً (قصيدة/ أبي نواسٍ أنموذجاً)	د. جابر بن محمد الأحمري	مجلة الآداب - جامعة الملك سعود (السعودية)	references	شعر وأدب	مجلة الآداب - جامعة الملك سعود (السعودية)/34/1/4 الشعر والفنون البصرية$ بحثٌ في المدونة ... ونقداً واصطلاحاً (قصيدة& أبي نواسٍ أنموذجاً).pdf
5a21a1f61b5063ad	الصرف والتصريف وتداخل المصطلح	أ. د. خالد بن عبد الكريم بسندي	مجلة الآداب - جامعة الملك سعود (السعودية)	references	صرف	مجلة الآداب - جامعة الملك سعود (السعودية)/20/2/3 الصرف والتصريف وتداخل المصطلح.pdf
2d0d17a0605d9edd	العتبات في ديوان: (في زورقي)، لعبد الله بن إدريس: مقاربةٌ سيميائيةٌ	د. فهد بن صالح الملحم	مجلة الآداب - جامعة الملك سعود (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة الآداب - جامعة الملك سعود (السعودية)/36/3/2 العتبات في ديوان$ (في زورقي)، لعبد الله بن إدريس$ مقاربةٌ سيميائيةٌ.pdf
383c7cd749f10ae2	الفصحى بين نظريتَين: (نظرية القدماء)، و(نظرية المحدثين): موازنةٌ ومناقشةٌ	د. حسن بن عيسى أبو ياسين	مجلة الآداب - جامعة الملك سعود (السعودية)	references	دراسات لغوية	مجلة الآداب - جامعة الملك سعود (السعودية)/3/1/1 الفصحى بين نظريتَين$ (نظرية القدماء)، و(نظرية المحدثين)$ موازنةٌ ومناقشةٌ.pdf
ed1f43500272d42d	(القبح) في اللغة العربية بوصفه نموذجاً أولياً: تحليلٌ دلاليٌ إدراكيٌ	د. نادية بنت سيد عبد الواحد عبد المجيد	مجلة الآداب - جامعة الملك سعود (السعودية)	references	دراسات لغوية	مجلة الآداب - جامعة الملك سعود (السعودية)/37/3/6 (القبح) في اللغة العربية بوصفه نموذجاً أولياً$ تحليلٌ دلاليٌ إدراكيٌ.pdf
79d27f37a63908da	الكتابة الأدبية عند/ ابن حبيبٍ الحلبي: قراءةٌ موضوعاتيةٌ في كتاب: (نسيم الصبا)	أ. د. طنف بن صقر العتيبي	مجلة الآداب - جامعة الملك سعود (السعودية)	references	دراسات لغوية	مجلة الآداب - جامعة الملك سعود (السعودية)/34/1/1 الكتابة الأدبية عند& ابن حبيبٍ الحلبي$ قراءةٌ موضوعاتيةٌ في كتاب$ (نسيم الصبا).pdf
18e32129f7fad4ad	المحتوى المفرغ والآلية المكتسبة: مقاربةٌ حواريةٌ نقديةٌ في منهجية نقد الشعر السعودي	د. عماد بن حسيب محمد	مجلة الآداب - جامعة الملك سعود (السعودية)	references	شعر وأدب	مجلة الآداب - جامعة الملك سعود (السعودية)/24/1/3 المحتوى المفرغ والآلية المكتسبة$ مقاربةٌ حواريةٌ نقديةٌ في منهجية نقد الشعر السعودي.pdf
10f0c278e0a8967e	المصادر الصريحة المميزة في العربية: دراسةٌ لغويةٌ حاسوبيةٌ	د. أفراح بنت علي الحميضي	مجلة الآداب - جامعة الملك سعود (السعودية)	references	دراسات لغوية	مجلة الآداب - جامعة الملك سعود (السعودية)/34/1/3 المصادر الصريحة المميزة في العربية$ دراسةٌ لغويةٌ حاسوبيةٌ.pdf
5371c7f21222bf1a	المصطلحات مشكلة علم اللغة العربي الحديث: دراسةٌ لمعجم مصطلحات علم اللغة الحديث لنخبةٍ من اللغويين العرب: دراسةٌ ومراجعةٌ	د. عبد العزيز بن إبراهيم السويل	مجلة الآداب - جامعة الملك سعود (السعودية)	references	دراسات لغوية	مجلة الآداب - جامعة الملك سعود (السعودية)/7/1/8 المصطلحات مشكلة علم اللغة العربي الحديث$ ... لنخبةٍ من اللغويين العرب$ دراسةٌ ومراجعةٌ.pdf
c5043612ec992285	المعارضات السردية في الأدب العربي	د. عبد الرحمن بن إسماعيل السماعيل	مجلة الآداب - جامعة الملك سعود (السعودية)	references	دراسات لغوية	مجلة الآداب - جامعة الملك سعود (السعودية)/16/1/1 المعارضات السردية في الأدب العربي.pdf
2e7c68af27ed6c0d	المكان الثقافي / ثقافة المكان وتمثيله في السرد الروائي السعودي	أ. د. هاجد بن دميثان الحربي	مجلة الآداب - جامعة الملك سعود (السعودية)	references	دراسات لغوية	مجلة الآداب - جامعة الملك سعود (السعودية)/24/2/7 المكان الثقافي & ثقافة المكان وتمثيله في السرد الروائي السعودي.pdf
bec3fd84143e8f51	الملامح التداولية في النحو العربي	أ. د. بلقاسم بن محمد حمام	مجلة الآداب - جامعة الملك سعود (السعودية)	references	نحو	مجلة الآداب - جامعة الملك سعود (السعودية)/26/2/5 الملامح التداولية في النحو العربي.pdf
f613c77ead6411c7	المنية والأمنية: فكرة الموت في الشعر الجاهلي	أ. د. فضل بن عمار العماري	مجلة الآداب - جامعة الملك سعود (السعودية)	references	شعر وأدب	مجلة الآداب - جامعة الملك سعود (السعودية)/6/1/1 المنية والأمنية$ فكرة الموت في الشعر الجاهلي.pdf
bd9152f83eb561b2	النحو العربي ومهارة الكتابة	د. سعيد بن بخيت بيت مبارك	مجلة الآداب - جامعة الملك سعود (السعودية)	references	نحو	مجلة الآداب - جامعة الملك سعود (السعودية)/32/2/3 النحو العربي ومهارة الكتابة.pdf
575e1de57388f2b6	النحو والنحاة عند/ ابن الأثير في كتابه: (المثل السائر)	د. أحمد بن سليمان ياقوت	مجلة الآداب - جامعة الملك سعود (السعودية)	references	نحو	مجلة الآداب - جامعة الملك سعود (السعودية)/1/1 - 2/6 النحو والنحاة عند& ابن الأثير في كتابه$ (المثل السائر).pdf
cb77af20db8c44d6	الهيرمينوطيقية الاستعارية والرمزية: تأويلية الرفض واليقين والهلامية في ديوان: (تفاصيل الفراغ)، للشاعر/ احمد قران الزهراني: دراسةٌ تأويليةٌ	د. أميرة بنت محارب العتيبي	مجلة الآداب - جامعة الملك سعود (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة الآداب - جامعة الملك سعود (السعودية)/34/1/5 الهيرمينوطيقية الاستعارية والرمزية$ تأويلية الرفض واليقين ... للشاعر& احمد قران الزهراني$ دراسةٌ تأويليةٌ.pdf
c28544ee75bbc268	الوطن-الذهب-الهوية: قراءةٌ في قصيدة: (دعني)، لغازي القصيبي	د. وئام محمد سيد أحمد	مجلة الآداب - جامعة الملك سعود (السعودية)	references	دراسات لغوية	مجلة الآداب - جامعة الملك سعود (السعودية)/33/1/7 الوطن-الذهب-الهوية$ قراءةٌ في قصيدة$ (دعني)، لغازي القصيبي.pdf
5b966d480c5d3588	آليات التصنيف اللغوي بين علم اللغة المعرفي والنحو العربي	د. لطيفة بنت إبراهيم النجار	مجلة الآداب - جامعة الملك سعود (السعودية)	references	دراسات لغوية	مجلة الآداب - جامعة الملك سعود (السعودية)/17/1/1 آليات التصنيف اللغوي بين علم اللغة المعرفي والنحو العربي.pdf
